step,count_action_fam,count_floodplain_fam,risk_averse,seed
1,32,428,0.7,1010
2,30,416,0.7,1010
3,32,411,0.7,1010
4,41,415,0.7,1010
5,34,416,0.7,1010
6,23,414,0.7,1010
7,42,411,0.7,1010
8,32,414,0.7,1010
9,37,407,0.7,1010
10,28,402,0.7,1010
11,45,408,0.7,1010
12,26,405,0.7,1010
13,25,408,0.7,1010
14,22,409,0.7,1010
15,32,409,0.7,1010
16,28,413,0.7,1010
17,24,413,0.7,1010
18,25,415,0.7,1010
19,25,417,0.7,1010
20,37,415,0.7,1010
21,33,413,0.7,1010
22,38,414,0.7,1010
23,23,416,0.7,1010
24,24,416,0.7,1010
25,27,417,0.7,1010
26,31,419,0.7,1010
27,43,419,0.7,1010
28,26,421,0.7,1010
29,19,421,0.7,1010
30,27,418,0.7,1010
31,27,416,0.7,1010
32,22,418,0.7,1010
33,35,420,0.7,1010
34,27,418,0.7,1010
35,22,419,0.7,1010
36,32,414,0.7,1010
37,30,410,0.7,1010
38,34,412,0.7,1010
39,26,411,0.7,1010
40,35,403,0.7,1010
41,25,404,0.7,1010
42,33,404,0.7,1010
43,26,403,0.7,1010
44,31,415,0.7,1010
45,27,420,0.7,1010
46,27,420,0.7,1010
47,39,421,0.7,1010
48,26,423,0.7,1010
49,32,425,0.7,1010
50,34,429,0.7,1010
0,0,422,0.3,1011
1,28,414,0.3,1011
2,37,405,0.3,1011
3,29,399,0.3,1011
4,34,397,0.3,1011
5,34,395,0.3,1011
6,27,399,0.3,1011
7,27,395,0.3,1011
8,36,395,0.3,1011
9,32,396,0.3,1011
10,23,399,0.3,1011
11,36,400,0.3,1011
12,24,403,0.3,1011
13,30,399,0.3,1011
14,39,400,0.3,1011
15,31,403,0.3,1011
16,31,403,0.3,1011
17,32,404,0.3,1011
18,28,406,0.3,1011
19,33,407,0.3,1011
20,26,410,0.3,1011
21,32,412,0.3,1011
22,25,414,0.3,1011
23,30,416,0.3,1011
24,40,412,0.3,1011
25,20,413,0.3,1011
26,40,416,0.3,1011
27,29,418,0.3,1011
28,37,416,0.3,1011
29,38,421,0.3,1011
30,31,418,0.3,1011
31,31,421,0.3,1011
32,29,421,0.3,1011
33,27,420,0.3,1011
34,35,423,0.3,1011
35,26,422,0.3,1011
36,38,425,0.3,1011
37,24,426,0.3,1011
38,27,424,0.3,1011
39,29,424,0.3,1011
40,33,425,0.3,1011
41,36,424,0.3,1011
42,20,425,0.3,1011
43,28,426,0.3,1011
44,40,428,0.3,1011
45,42,426,0.3,1011
46,24,428,0.3,1011
47,28,429,0.3,1011
48,32,429,0.3,1011
49,35,425,0.3,1011
50,25,426,0.3,1011
0,0,422,0.7,1011
1,28,414,0.7,1011
2,37,405,0.7,1011
3,29,399,0.7,1011
4,34,397,0.7,1011
5,34,395,0.7,1011
6,27,399,0.7,1011
7,27,395,0.7,1011
8,36,395,0.7,1011
9,32,396,0.7,1011
10,23,399,0.7,1011
11,36,400,0.7,1011
12,24,403,0.7,1011
13,30,399,0.7,1011
14,39,400,0.7,1011
15,31,403,0.7,1011
16,31,403,0.7,1011
17,32,404,0.7,1011
18,28,406,0.7,1011
19,33,407,0.7,1011
20,26,410,0.7,1011
21,32,412,0.7,1011
22,25,414,0.7,1011
23,30,416,0.7,1011
24,40,412,0.7,1011
25,20,413,0.7,1011
26,40,416,0.7,1011
27,29,418,0.7,1011
28,37,416,0.7,1011
29,38,421,0.7,1011
30,31,418,0.7,1011
31,31,421,0.7,1011
32,29,421,0.7,1011
33,27,420,0.7,1011
34,35,423,0.7,1011
35,26,422,0.7,1011
36,38,425,0.7,1011
37,24,426,0.7,1011
38,27,424,0.7,1011
39,29,424,0.7,1011
40,33,425,0.7,1011
41,36,424,0.7,1011
42,20,425,0.7,1011
43,28,426,0.7,1011
44,40,428,0.7,1011
45,42,426,0.7,1011
46,24,428,0.7,1011
47,28,429,0.7,1011
48,32,429,0.7,1011
49,35,425,0.7,1011
50,25,426,0.7,1011
0,0,447,0.3,1012
1,33,437,0.3,1012
2,27,430,0.3,1012
3,28,421,0.3,1012
4,29,415,0.3,1012
5,33,417,0.3,1012
6,32,411,0.3,1012
7,32,414,0.3,1012
8,33,415,0.3,1012
9,26,415,0.3,1012
10,33,412,0.3,1012
11,37,409,0.3,1012
12,41,412,0.3,1012
13,31,411,0.3,1012
14,28,411,0.3,1012
15,30,411,0.3,1012
16,22,415,0.3,1012
17,34,411,0.3,1012
18,29,414,0.3,1012
19,34,414,0.3,1012
20,30,415,0.3,1012
21,26,414,0.3,1012
22,31,418,0.3,1012
23,30,416,0.3,1012
24,29,416,0.3,1012
25,42,415,0.3,1012
26,24,418,0.3,1012
27,30,420,0.3,1012
28,39,420,0.3,1012
29,39,426,0.3,1012
30,34,421,0.3,1012
31,25,423,0.3,1012
32,37,422,0.3,1012
33,39,424,0.3,1012
34,40,424,0.3,1012
35,26,427,0.3,1012
36,26,429,0.3,1012
37,26,425,0.3,1012
38,27,426,0.3,1012
39,33,426,0.3,1012
40,22,427,0.3,1012
41,34,425,0.3,1012
42,29,428,0.3,1012
43,36,428,0.3,1012
44,22,428,0.3,1012
45,33,426,0.3,1012
46,17,427,0.3,1012
47,28,429,0.3,1012
48,29,431,0.3,1012
49,26,430,0.3,1012
50,28,432,0.3,1012
0,0,447,0.7,1012
1,33,437,0.7,1012
2,27,430,0.7,1012
3,28,421,0.7,1012
4,29,415,0.7,1012
5,33,417,0.7,1012
6,32,411,0.7,1012
7,32,414,0.7,1012
8,33,415,0.7,1012
9,26,415,0.7,1012
10,33,412,0.7,1012
11,37,409,0.7,1012
12,41,412,0.7,1012
13,31,411,0.7,1012
14,28,411,0.7,1012
15,30,411,0.7,1012
16,22,415,0.7,1012
17,34,411,0.7,1012
18,29,414,0.7,1012
19,34,414,0.7,1012
20,30,415,0.7,1012
21,26,414,0.7,1012
22,31,418,0.7,1012
23,30,416,0.7,1012
24,29,416,0.7,1012
25,42,415,0.7,1012
26,24,418,0.7,1012
27,30,420,0.7,1012
28,39,420,0.7,1012
29,39,426,0.7,1012
30,34,421,0.7,1012
31,25,423,0.7,1012
32,37,422,0.7,1012
33,39,424,0.7,1012
34,40,424,0.7,1012
35,26,427,0.7,1012
36,26,429,0.7,1012
37,26,425,0.7,1012
38,27,426,0.7,1012
39,33,426,0.7,1012
40,22,427,0.7,1012
41,34,425,0.7,1012
42,29,428,0.7,1012
43,36,428,0.7,1012
44,22,428,0.7,1012
45,33,426,0.7,1012
46,17,427,0.7,1012
47,28,429,0.7,1012
48,29,431,0.7,1012
49,26,430,0.7,1012
50,28,432,0.7,1012
0,0,437,0.3,1013
1,29,426,0.3,1013
2,29,415,0.3,1013
3,33,406,0.3,1013
4,34,402,0.3,1013
5,22,403,0.3,1013
6,29,402,0.3,1013
7,32,401,0.3,1013
8,29,403,0.3,1013
9,29,402,0.3,1013
10,37,404,0.3,1013
11,35,398,0.3,1013
12,26,403,0.3,1013
13,32,400,0.3,1013
14,33,403,0.3,1013
15,24,408,0.3,1013
16,36,407,0.3,1013
17,33,405,0.3,1013
18,24,404,0.3,1013
19,24,405,0.3,1013
20,33,403,0.3,1013
21,27,400,0.3,1013
22,28,405,0.3,1013
23,25,405,0.3,1013
24,37,406,0.3,1013
25,33,398,0.3,1013
26,75,348,0.3,1013
27,76,310,0.3,1013
28,75,284,0.3,1013
29,78,270,0.3,1013
30,81,260,0.3,1013
31,59,256,0.3,1013
32,69,251,0.3,1013
33,72,246,0.3,1013
34,67,243,0.3,1013
35,64,254,0.3,1013
36,27,262,0.3,1013
37,41,273,0.3,1013
38,36,282,0.3,1013
39,25,290,0.3,1013
40,25,290,0.3,1013
41,32,298,0.3,1013
42,27,300,0.3,1013
43,36,308,0.3,1013
44,34,315,0.3,1013
45,33,318,0.3,1013
46,36,324,0.3,1013
47,27,327,0.3,1013
48,40,332,0.3,1013
49,34,337,0.3,1013
50,34,342,0.3,1013
0,0,437,0.7,1013
1,29,426,0.7,1013
2,29,415,0.7,1013
3,33,406,0.7,1013
4,34,402,0.7,1013
5,22,403,0.7,1013
6,29,402,0.7,1013
7,32,401,0.7,1013
8,29,403,0.7,1013
9,29,402,0.7,1013
10,37,404,0.7,1013
11,35,398,0.7,1013
12,26,403,0.7,1013
13,32,400,0.7,1013
14,33,403,0.7,1013
15,24,408,0.7,1013
16,36,407,0.7,1013
17,33,405,0.7,1013
18,24,404,0.7,1013
19,24,405,0.7,1013
20,33,403,0.7,1013
21,27,400,0.7,1013
22,28,405,0.7,1013
23,25,405,0.7,1013
24,37,406,0.7,1013
25,33,398,0.7,1013
26,27,390,0.7,1013
27,30,380,0.7,1013
28,36,370,0.7,1013
29,28,362,0.7,1013
30,28,354,0.7,1013
31,34,341,0.7,1013
32,19,338,0.7,1013
33,29,329,0.7,1013
34,32,322,0.7,1013
35,27,330,0.7,1013
36,25,332,0.7,1013
37,33,337,0.7,1013
38,35,346,0.7,1013
39,30,350,0.7,1013
40,29,354,0.7,1013
41,29,355,0.7,1013
42,27,358,0.7,1013
43,33,365,0.7,1013
44,30,369,0.7,1013
45,37,373,0.7,1013
46,38,374,0.7,1013
47,28,379,0.7,1013
48,32,377,0.7,1013
49,38,384,0.7,1013
50,34,389,0.7,1013
0,0,431,0.3,1014
1,27,421,0.3,1014
2,24,413,0.3,1014
3,24,409,0.3,1014
4,37,410,0.3,1014
5,24,410,0.3,1014
6,46,410,0.3,1014
7,23,406,0.3,1014
8,28,406,0.3,1014
9,34,409,0.3,1014
10,28,408,0.3,1014
11,35,411,0.3,1014
12,32,404,0.3,1014
13,21,407,0.3,1014
14,32,407,0.3,1014
15,29,412,0.3,1014
16,33,410,0.3,1014
17,23,410,0.3,1014
18,32,410,0.3,1014
19,20,411,0.3,1014
20,29,409,0.3,1014
21,28,412,0.3,1014
22,38,411,0.3,1014
23,36,408,0.3,1014
24,25,409,0.3,1014
25,29,414,0.3,1014
26,23,414,0.3,1014
27,31,403,0.3,1014
28,78,354,0.3,1014
29,70,308,0.3,1014
30,68,281,0.3,1014
31,44,267,0.3,1014
32,50,258,0.3,1014
33,54,240,0.3,1014
34,43,238,0.3,1014
35,63,219,0.3,1014
36,41,220,0.3,1014
37,41,226,0.3,1014
38,35,246,0.3,1014
39,25,259,0.3,1014
40,38,274,0.3,1014
41,33,283,0.3,1014
42,27,289,0.3,1014
43,27,299,0.3,1014
44,29,308,0.3,1014
45,21,313,0.3,1014
46,38,321,0.3,1014
47,19,323,0.3,1014
48,19,329,0.3,1014
49,39,336,0.3,1014
50,163,357,0.3,1014
0,0,431,0.7,1014
1,27,421,0.7,1014
2,24,413,0.7,1014
3,24,409,0.7,1014
4,37,410,0.7,1014
5,24,410,0.7,1014
6,46,410,0.7,1014
7,23,406,0.7,1014
8,28,406,0.7,1014
9,34,409,0.7,1014
10,28,408,0.7,1014
11,35,411,0.7,1014
12,32,404,0.7,1014
13,21,407,0.7,1014
14,32,407,0.7,1014
15,29,412,0.7,1014
16,33,410,0.7,1014
17,23,410,0.7,1014
18,32,410,0.7,1014
19,20,411,0.7,1014
20,29,409,0.7,1014
21,28,412,0.7,1014
22,38,411,0.7,1014
23,36,408,0.7,1014
24,25,409,0.7,1014
25,29,414,0.7,1014
26,23,414,0.7,1014
27,31,403,0.7,1014
28,32,395,0.7,1014
29,28,388,0.7,1014
30,46,379,0.7,1014
31,24,369,0.7,1014
32,39,358,0.7,1014
33,21,351,0.7,1014
34,32,344,0.7,1014
35,34,336,0.7,1014
36,29,332,0.7,1014
37,19,341,0.7,1014
38,36,353,0.7,1014
39,25,359,0.7,1014
40,37,365,0.7,1014
41,38,370,0.7,1014
42,23,373,0.7,1014
43,29,380,0.7,1014
44,27,383,0.7,1014
45,25,388,0.7,1014
46,32,392,0.7,1014
47,27,393,0.7,1014
48,19,396,0.7,1014
49,31,396,0.7,1014
50,23,397,0.7,1014
0,0,428,0.3,1015
1,17,423,0.3,1015
2,26,413,0.3,1015
3,19,410,0.3,1015
4,23,404,0.3,1015
5,33,399,0.3,1015
6,32,396,0.3,1015
7,32,399,0.3,1015
8,24,394,0.3,1015
9,28,402,0.3,1015
10,28,404,0.3,1015
11,24,409,0.3,1015
12,26,411,0.3,1015
13,35,411,0.3,1015
14,24,421,0.3,1015
15,32,417,0.3,1015
16,32,419,0.3,1015
17,27,420,0.3,1015
18,32,422,0.3,1015
19,38,422,0.3,1015
20,32,425,0.3,1015
21,34,422,0.3,1015
22,38,422,0.3,1015
23,26,422,0.3,1015
24,26,423,0.3,1015
25,29,420,0.3,1015
26,28,422,0.3,1015
27,26,423,0.3,1015
28,23,421,0.3,1015
29,31,426,0.3,1015
30,21,427,0.3,1015
31,37,422,0.3,1015
32,33,425,0.3,1015
33,36,425,0.3,1015
34,31,431,0.3,1015
35,22,430,0.3,1015
36,23,432,0.3,1015
37,28,432,0.3,1015
38,21,432,0.3,1015
39,27,431,0.3,1015
40,32,429,0.3,1015
41,22,429,0.3,1015
42,34,429,0.3,1015
43,29,428,0.3,1015
44,29,423,0.3,1015
45,26,424,0.3,1015
46,24,424,0.3,1015
47,22,426,0.3,1015
48,24,425,0.3,1015
49,28,422,0.3,1015
50,32,421,0.3,1015
0,0,428,0.7,1015
1,17,423,0.7,1015
2,26,413,0.7,1015
3,19,410,0.7,1015
4,23,404,0.7,1015
5,33,399,0.7,1015
6,32,396,0.7,1015
7,32,399,0.7,1015
8,24,394,0.7,1015
9,28,402,0.7,1015
10,28,404,0.7,1015
11,24,409,0.7,1015
12,26,411,0.7,1015
13,35,411,0.7,1015
14,24,421,0.7,1015
15,32,417,0.7,1015
16,32,419,0.7,1015
17,27,420,0.7,1015
18,32,422,0.7,1015
19,38,422,0.7,1015
20,32,425,0.7,1015
21,34,422,0.7,1015
22,38,422,0.7,1015
23,26,422,0.7,1015
24,26,423,0.7,1015
25,29,420,0.7,1015
26,28,422,0.7,1015
27,26,423,0.7,1015
28,23,421,0.7,1015
29,31,426,0.7,1015
30,21,427,0.7,1015
31,37,422,0.7,1015
32,33,425,0.7,1015
33,36,425,0.7,1015
34,31,431,0.7,1015
35,22,430,0.7,1015
36,23,432,0.7,1015
37,28,432,0.7,1015
38,21,432,0.7,1015
39,27,431,0.7,1015
40,32,429,0.7,1015
41,22,429,0.7,1015
42,34,429,0.7,1015
43,29,428,0.7,1015
44,29,423,0.7,1015
45,26,424,0.7,1015
46,24,424,0.7,1015
47,22,426,0.7,1015
48,24,425,0.7,1015
49,28,422,0.7,1015
50,32,421,0.7,1015
0,0,431,0.3,1016
1,20,425,0.3,1016
2,29,414,0.3,1016
3,35,401,0.3,1016
4,26,403,0.3,1016
5,38,398,0.3,1016
6,22,397,0.3,1016
7,34,399,0.3,1016
8,25,404,0.3,1016
9,33,403,0.3,1016
10,25,403,0.3,1016
11,48,401,0.3,1016
12,37,402,0.3,1016
13,37,406,0.3,1016
14,25,407,0.3,1016
15,23,410,0.3,1016
16,28,411,0.3,1016
17,22,410,0.3,1016
18,41,413,0.3,1016
19,31,413,0.3,1016
20,40,412,0.3,1016
21,31,411,0.3,1016
22,34,413,0.3,1016
23,40,413,0.3,1016
24,22,412,0.3,1016
25,34,409,0.3,1016
26,34,414,0.3,1016
27,25,412,0.3,1016
28,36,414,0.3,1016
29,35,411,0.3,1016
30,19,412,0.3,1016
31,28,410,0.3,1016
32,27,410,0.3,1016
33,26,410,0.3,1016
34,28,410,0.3,1016
35,26,406,0.3,1016
36,23,405,0.3,1016
37,33,410,0.3,1016
38,26,408,0.3,1016
39,24,409,0.3,1016
40,22,410,0.3,1016
41,28,410,0.3,1016
42,35,412,0.3,1016
43,36,416,0.3,1016
44,36,417,0.3,1016
45,35,416,0.3,1016
46,28,416,0.3,1016
47,31,415,0.3,1016
48,29,417,0.3,1016
49,40,418,0.3,1016
50,33,417,0.3,1016
0,0,431,0.7,1016
1,20,425,0.7,1016
2,29,414,0.7,1016
3,35,401,0.7,1016
4,26,403,0.7,1016
5,38,398,0.7,1016
6,22,397,0.7,1016
7,34,399,0.7,1016
8,25,404,0.7,1016
9,33,403,0.7,1016
10,25,403,0.7,1016
11,48,401,0.7,1016
12,37,402,0.7,1016
13,37,406,0.7,1016
14,25,407,0.7,1016
15,23,410,0.7,1016
16,28,411,0.7,1016
17,22,410,0.7,1016
18,41,413,0.7,1016
19,31,413,0.7,1016
20,40,412,0.7,1016
21,31,411,0.7,1016
22,34,413,0.7,1016
23,40,413,0.7,1016
24,22,412,0.7,1016
25,34,409,0.7,1016
26,34,414,0.7,1016
27,25,412,0.7,1016
28,36,414,0.7,1016
29,35,411,0.7,1016
30,19,412,0.7,1016
31,28,410,0.7,1016
32,27,410,0.7,1016
33,26,410,0.7,1016
34,28,410,0.7,1016
35,26,406,0.7,1016
36,23,405,0.7,1016
37,33,410,0.7,1016
38,26,408,0.7,1016
39,24,409,0.7,1016
40,22,410,0.7,1016
41,28,410,0.7,1016
42,35,412,0.7,1016
43,36,416,0.7,1016
44,36,417,0.7,1016
45,35,416,0.7,1016
46,28,416,0.7,1016
47,31,415,0.7,1016
48,29,417,0.7,1016
49,40,418,0.7,1016
50,33,417,0.7,1016
0,0,441,0.3,1017
1,26,436,0.3,1017
2,28,426,0.3,1017
3,22,420,0.3,1017
4,29,416,0.3,1017
5,27,413,0.3,1017
6,37,411,0.3,1017
7,28,415,0.3,1017
8,33,416,0.3,1017
9,33,421,0.3,1017
10,36,416,0.3,1017
11,33,420,0.3,1017
12,28,417,0.3,1017
13,31,418,0.3,1017
14,35,420,0.3,1017
15,29,415,0.3,1017
16,24,414,0.3,1017
17,32,418,0.3,1017
18,19,416,0.3,1017
19,41,417,0.3,1017
20,32,418,0.3,1017
21,27,422,0.3,1017
22,27,421,0.3,1017
23,35,421,0.3,1017
24,33,421,0.3,1017
25,31,423,0.3,1017
26,30,421,0.3,1017
27,34,424,0.3,1017
28,29,426,0.3,1017
29,26,426,0.3,1017
30,32,423,0.3,1017
31,32,427,0.3,1017
32,34,423,0.3,1017
33,24,424,0.3,1017
34,31,428,0.3,1017
35,27,428,0.3,1017
36,35,427,0.3,1017
37,28,428,0.3,1017
38,31,430,0.3,1017
39,24,425,0.3,1017
40,25,426,0.3,1017
41,31,424,0.3,1017
42,28,423,0.3,1017
43,23,429,0.3,1017
44,33,429,0.3,1017
45,35,427,0.3,1017
46,44,424,0.3,1017
47,28,426,0.3,1017
48,32,425,0.3,1017
49,27,423,0.3,1017
50,21,424,0.3,1017
0,0,441,0.7,1017
1,26,436,0.7,1017
2,28,426,0.7,1017
3,22,420,0.7,1017
4,29,416,0.7,1017
5,27,413,0.7,1017
6,37,411,0.7,1017
7,28,415,0.7,1017
8,33,416,0.7,1017
9,33,421,0.7,1017
10,36,416,0.7,1017
11,33,420,0.7,1017
12,28,417,0.7,1017
13,31,418,0.7,1017
14,35,420,0.7,1017
15,29,415,0.7,1017
16,24,414,0.7,1017
17,32,418,0.7,1017
18,19,416,0.7,1017
19,41,417,0.7,1017
20,32,418,0.7,1017
21,27,422,0.7,1017
22,27,421,0.7,1017
23,35,421,0.7,1017
24,33,421,0.7,1017
25,31,423,0.7,1017
26,30,421,0.7,1017
27,34,424,0.7,1017
28,29,426,0.7,1017
29,26,426,0.7,1017
30,32,423,0.7,1017
31,32,427,0.7,1017
32,34,423,0.7,1017
33,24,424,0.7,1017
34,31,428,0.7,1017
35,27,428,0.7,1017
36,35,427,0.7,1017
37,28,428,0.7,1017
38,31,430,0.7,1017
39,24,425,0.7,1017
40,25,426,0.7,1017
41,31,424,0.7,1017
42,28,423,0.7,1017
43,23,429,0.7,1017
44,33,429,0.7,1017
45,35,427,0.7,1017
46,44,424,0.7,1017
47,28,426,0.7,1017
48,32,425,0.7,1017
49,27,423,0.7,1017
50,21,424,0.7,1017
0,0,429,0.3,1018
1,18,422,0.3,1018
2,26,413,0.3,1018
3,34,413,0.3,1018
4,27,416,0.3,1018
5,31,410,0.3,1018
6,31,412,0.3,1018
7,29,415,0.3,1018
8,31,417,0.3,1018
9,34,413,0.3,1018
10,32,410,0.3,1018
11,23,407,0.3,1018
12,31,411,0.3,1018
13,37,412,0.3,1018
14,36,412,0.3,1018
15,28,414,0.3,1018
16,47,416,0.3,1018
17,30,416,0.3,1018
18,35,415,0.3,1018
19,24,419,0.3,1018
20,33,416,0.3,1018
21,33,417,0.3,1018
22,28,414,0.3,1018
23,33,418,0.3,1018
24,24,418,0.3,1018
25,33,418,0.3,1018
26,38,417,0.3,1018
27,26,417,0.3,1018
28,30,418,0.3,1018
29,31,413,0.3,1018
30,32,413,0.3,1018
31,25,412,0.3,1018
32,39,417,0.3,1018
33,27,415,0.3,1018
34,43,415,0.3,1018
35,34,414,0.3,1018
36,24,414,0.3,1018
37,31,410,0.3,1018
38,28,409,0.3,1018
39,27,411,0.3,1018
40,28,415,0.3,1018
41,17,414,0.3,1018
42,32,414,0.3,1018
43,24,413,0.3,1018
44,30,414,0.3,1018
45,38,418,0.3,1018
46,30,415,0.3,1018
47,31,415,0.3,1018
48,26,416,0.3,1018
49,28,417,0.3,1018
50,19,418,0.3,1018
0,0,429,0.7,1018
1,18,422,0.7,1018
2,26,413,0.7,1018
3,34,413,0.7,1018
4,27,416,0.7,1018
5,31,410,0.7,1018
6,31,412,0.7,1018
7,29,415,0.7,1018
8,31,417,0.7,1018
9,34,413,0.7,1018
10,32,410,0.7,1018
11,23,407,0.7,1018
12,31,411,0.7,1018
13,37,412,0.7,1018
14,36,412,0.7,1018
15,28,414,0.7,1018
16,47,416,0.7,1018
17,30,416,0.7,1018
18,35,415,0.7,1018
19,24,419,0.7,1018
20,33,416,0.7,1018
21,33,417,0.7,1018
22,28,414,0.7,1018
23,33,418,0.7,1018
24,24,418,0.7,1018
25,33,418,0.7,1018
26,38,417,0.7,1018
27,26,417,0.7,1018
28,30,418,0.7,1018
29,31,413,0.7,1018
30,32,413,0.7,1018
31,25,412,0.7,1018
32,39,417,0.7,1018
33,27,415,0.7,1018
34,43,415,0.7,1018
35,34,414,0.7,1018
36,24,414,0.7,1018
37,31,410,0.7,1018
38,28,409,0.7,1018
39,27,411,0.7,1018
40,28,415,0.7,1018
41,17,414,0.7,1018
42,32,414,0.7,1018
43,24,413,0.7,1018
44,30,414,0.7,1018
45,38,418,0.7,1018
46,30,415,0.7,1018
47,31,415,0.7,1018
48,26,416,0.7,1018
49,28,417,0.7,1018
50,19,418,0.7,1018
0,0,426,0.3,1019
1,31,414,0.3,1019
2,18,407,0.3,1019
3,32,399,0.3,1019
4,35,392,0.3,1019
5,32,392,0.3,1019
6,28,393,0.3,1019
7,23,395,0.3,1019
8,31,398,0.3,1019
9,26,403,0.3,1019
10,41,406,0.3,1019
11,30,403,0.3,1019
12,38,403,0.3,1019
13,26,404,0.3,1019
14,23,407,0.3,1019
15,31,407,0.3,1019
16,25,406,0.3,1019
17,33,410,0.3,1019
18,39,412,0.3,1019
19,33,412,0.3,1019
20,36,414,0.3,1019
21,23,414,0.3,1019
22,26,420,0.3,1019
23,18,418,0.3,1019
24,41,419,0.3,1019
25,33,420,0.3,1019
26,26,421,0.3,1019
27,29,419,0.3,1019
28,24,422,0.3,1019
29,29,423,0.3,1019
30,26,420,0.3,1019
31,39,422,0.3,1019
32,24,422,0.3,1019
33,28,422,0.3,1019
34,33,424,0.3,1019
35,25,423,0.3,1019
36,38,425,0.3,1019
37,23,425,0.3,1019
38,35,428,0.3,1019
39,37,424,0.3,1019
40,30,422,0.3,1019
41,37,423,0.3,1019
42,31,421,0.3,1019
43,24,419,0.3,1019
44,34,419,0.3,1019
45,27,422,0.3,1019
46,25,424,0.3,1019
47,32,425,0.3,1019
48,23,424,0.3,1019
49,35,424,0.3,1019
50,19,423,0.3,1019
0,0,426,0.7,1019
1,31,414,0.7,1019
2,18,407,0.7,1019
3,32,399,0.7,1019
4,35,392,0.7,1019
5,32,392,0.7,1019
6,28,393,0.7,1019
7,23,395,0.7,1019
8,31,398,0.7,1019
9,26,403,0.7,1019
10,41,406,0.7,1019
11,30,403,0.7,1019
12,38,403,0.7,1019
13,26,404,0.7,1019
14,23,407,0.7,1019
15,31,407,0.7,1019
16,25,406,0.7,1019
17,33,410,0.7,1019
18,39,412,0.7,1019
19,33,412,0.7,1019
20,36,414,0.7,1019
21,23,414,0.7,1019
22,26,420,0.7,1019
23,18,418,0.7,1019
24,41,419,0.7,1019
25,33,420,0.7,1019
26,26,421,0.7,1019
27,29,419,0.7,1019
28,24,422,0.7,1019
29,29,423,0.7,1019
30,26,420,0.7,1019
31,39,422,0.7,1019
32,24,422,0.7,1019
33,28,422,0.7,1019
34,33,424,0.7,1019
35,25,423,0.7,1019
36,38,425,0.7,1019
37,23,425,0.7,1019
38,35,428,0.7,1019
39,37,424,0.7,1019
40,30,422,0.7,1019
41,37,423,0.7,1019
42,31,421,0.7,1019
43,24,419,0.7,1019
44,34,419,0.7,1019
45,27,422,0.7,1019
46,25,424,0.7,1019
47,32,425,0.7,1019
48,23,424,0.7,1019
49,35,424,0.7,1019
50,19,423,0.7,1019
0,0,425,0.3,1020
1,33,415,0.3,1020
2,26,409,0.3,1020
3,22,402,0.3,1020
4,21,402,0.3,1020
5,29,401,0.3,1020
6,21,399,0.3,1020
7,41,404,0.3,1020
8,35,404,0.3,1020
9,33,406,0.3,1020
10,37,409,0.3,1020
11,19,410,0.3,1020
12,30,411,0.3,1020
13,30,409,0.3,1020
14,27,411,0.3,1020
15,23,410,0.3,1020
16,33,412,0.3,1020
17,24,411,0.3,1020
18,31,409,0.3,1020
19,30,409,0.3,1020
20,25,406,0.3,1020
21,21,408,0.3,1020
22,24,407,0.3,1020
23,23,401,0.3,1020
24,23,402,0.3,1020
25,28,400,0.3,1020
26,31,403,0.3,1020
27,26,405,0.3,1020
28,40,410,0.3,1020
29,42,409,0.3,1020
30,29,409,0.3,1020
31,26,413,0.3,1020
32,36,413,0.3,1020
33,20,416,0.3,1020
34,34,416,0.3,1020
35,39,415,0.3,1020
36,20,413,0.3,1020
37,22,416,0.3,1020
38,28,418,0.3,1020
39,25,420,0.3,1020
40,39,417,0.3,1020
41,34,418,0.3,1020
42,26,418,0.3,1020
43,39,417,0.3,1020
44,32,417,0.3,1020
45,31,416,0.3,1020
46,36,419,0.3,1020
47,19,419,0.3,1020
48,28,419,0.3,1020
49,35,417,0.3,1020
50,37,413,0.3,1020
0,0,425,0.7,1020
1,33,415,0.7,1020
2,26,409,0.7,1020
3,22,402,0.7,1020
4,21,402,0.7,1020
5,29,401,0.7,1020
6,21,399,0.7,1020
7,41,404,0.7,1020
8,35,404,0.7,1020
9,33,406,0.7,1020
10,37,409,0.7,1020
11,19,410,0.7,1020
12,30,411,0.7,1020
13,30,409,0.7,1020
14,27,411,0.7,1020
15,23,410,0.7,1020
16,33,412,0.7,1020
17,24,411,0.7,1020
18,31,409,0.7,1020
19,30,409,0.7,1020
20,25,406,0.7,1020
21,21,408,0.7,1020
22,24,407,0.7,1020
23,23,401,0.7,1020
24,23,402,0.7,1020
25,28,400,0.7,1020
26,31,403,0.7,1020
27,26,405,0.7,1020
28,40,410,0.7,1020
29,42,409,0.7,1020
30,29,409,0.7,1020
31,26,413,0.7,1020
32,36,413,0.7,1020
33,20,416,0.7,1020
34,34,416,0.7,1020
35,39,415,0.7,1020
36,20,413,0.7,1020
37,22,416,0.7,1020
38,28,418,0.7,1020
39,25,420,0.7,1020
40,39,417,0.7,1020
41,34,418,0.7,1020
42,26,418,0.7,1020
43,39,417,0.7,1020
44,32,417,0.7,1020
45,31,416,0.7,1020
46,36,419,0.7,1020
47,19,419,0.7,1020
48,28,419,0.7,1020
49,35,417,0.7,1020
50,37,413,0.7,1020
0,0,452,0.3,1021
1,28,442,0.3,1021
2,32,431,0.3,1021
3,27,420,0.3,1021
